budget,genres,id,keywords,original_language,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,vote_average
120000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",2048,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 312, ""name"": ""man vs machine""}, {""id"": 520, ""name"": ""chicago""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1701, ""name"": ""hero""}, {""id"": 2964, ""name"": ""future""}, {""id"": 3703, ""name"": ""law""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 220903, ""name"": ""humanoid robot""}]",en,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Laurence Mark Productions"", ""id"": 415}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Overbrook Entertainment"", ""id"": 12485}, {""name"": ""Mediastream Vierte Film GmbH & Co. Vermarktungs KG"", ""id"": 19354}, {""name"": ""Canlaws Productions"", ""id"": 19355}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2004/7/15,347234916,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,6.7
19000000,"[{""id"": 35, ""name"": ""Comedy""}]",11247,"[{""id"": 931, ""name"": ""jealousy""}, {""id"": 995, ""name"": ""cinderella""}, {""id"": 3640, ""name"": ""work""}, {""id"": 5921, ""name"": ""step mother""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 6275, ""name"": ""school party""}, {""id"": 13014, ""name"": ""orphan""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 18118, ""name"": ""disguise""}, {""id"": 155791, ""name"": ""american football player""}, {""id"": 188237, ""name"": ""teenage romance""}, {""id"": 196691, ""name"": ""step sister""}, {""id"": 221039, ""name"": ""modern fairy tale""}]",en,"[{""name"": ""Gaylord Films"", ""id"": 5367}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Dylan Sellers Productions"", ""id"": 8807}, {""name"": ""Clifford Werber Productions"", ""id"": 46051}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/7/10,70067909,95,"[{""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,6.1
26000000,"[{""id"": 35, ""name"": ""Comedy""}]",8699,"[{""id"": 917, ""name"": ""journalism""}, {""id"": 4411, ""name"": ""sexism""}, {""id"": 6198, ""name"": ""ladder""}, {""id"": 8531, ""name"": ""panda""}, {""id"": 18298, ""name"": ""tv show in film""}, {""id"": 41390, ""name"": ""mustache""}, {""id"": 165288, ""name"": ""misogynist""}, {""id"": 167241, ""name"": ""newsroom""}, {""id"": 167250, ""name"": ""teleprompter""}, {""id"": 167254, ""name"": ""gang warfare""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 185281, ""name"": ""news spoof""}]",en,"[{""name"": ""Apatow Productions"", ""id"": 10105}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/7/9,90574188,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,6.7
2600000,"[{""id"": 99, ""name"": ""Documentary""}]",291,"[{""id"": 270, ""name"": ""ocean""}, {""id"": 387, ""name"": ""california""}, {""id"": 658, ""name"": ""sea""}, {""id"": 966, ""name"": ""beach""}, {""id"": 1524, ""name"": ""surfer""}, {""id"": 1668, ""name"": ""hawaii""}, {""id"": 1669, ""name"": ""wave""}, {""id"": 1670, ""name"": ""sun""}, {""id"": 1671, ""name"": ""surfboard""}, {""id"": 1672, ""name"": ""lifestyle""}, {""id"": 2006, ""name"": ""extremsport""}]",en,[],"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/7/9,3166000,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,7.6
4200000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",3040,"[{""id"": 616, ""name"": ""witch""}, {""id"": 1552, ""name"": ""subway""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 3905, ""name"": ""owl""}, {""id"": 3911, ""name"": ""todfeind""}, {""id"": 5369, ""name"": ""guard""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 186450, ""name"": ""moscow""}]",ru,"[{""name"": ""Bazelevs Production"", ""id"": 1038}, {""name"": ""Channel One Russia"", ""id"": 1039}, {""name"": ""TABBAK"", ""id"": 1040}, {""name"": ""The First Channel"", ""id"": 1272}]","[{""iso_3166_1"": ""RU"", ""name"": ""Russia""}]",2004/6/27,32000000,114,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,6.3
200000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",558,"[{""id"": 851, ""name"": ""dual identity""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 5983, ""name"": ""pizza boy""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 14991, ""name"": ""tentacle""}, {""id"": 34079, ""name"": ""death""}, {""id"": 163074, ""name"": ""super villain""}]",en,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Laura Ziskin Productions"", ""id"": 326}, {""name"": ""Marvel Enterprises"", ""id"": 19551}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/6/25,783766341,127,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,6.7
6000000,"[{""id"": 99, ""name"": ""Documentary""}]",1777,"[{""id"": 840, ""name"": ""usa president""}, {""id"": 4743, ""name"": ""jihad""}, {""id"": 5174, ""name"": ""saudi arabia""}, {""id"": 5597, ""name"": ""war on terror""}, {""id"": 5939, ""name"": ""iraq""}, {""id"": 6086, ""name"": ""government""}, {""id"": 6091, ""name"": ""war""}, {""id"": 11139, ""name"": ""steel helmet""}, {""id"": 11208, ""name"": ""conspiracy theory""}]",en,"[{""name"": ""BIM Distribuzione"", ""id"": 225}, {""name"": ""Fellowship Adventure Group"", ""id"": 8734}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/6/25,119114517,122,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,6.8
29000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",11036,"[{""id"": 493, ""name"": ""poem""}, {""id"": 1261, ""name"": ""river""}, {""id"": 1647, ""name"": ""sadness""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 2689, ""name"": ""dementia""}, {""id"": 6069, ""name"": ""class""}, {""id"": 7879, ""name"": ""secret love""}, {""id"": 14708, ""name"": ""tears""}, {""id"": 15224, ""name"": ""candle""}, {""id"": 68648, ""name"": ""mailbox""}]",en,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/6/25,115603229,123,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,7.7
37000000,"[{""id"": 35, ""name"": ""Comedy""}]",12153,"[{""id"": 1568, ""name"": ""undercover""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 11860, ""name"": ""fish out of water""}, {""id"": 165282, ""name"": ""high society""}, {""id"": 167316, ""name"": ""buddy cop""}, {""id"": 201554, ""name"": ""crossdressing""}]",en,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Wayans Bros. Entertainment"", ""id"": 1608}, {""name"": ""Gone North Productions"", ""id"": 67253}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/6/23,113086475,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,6.3
20000000,"[{""id"": 35, ""name"": ""Comedy""}]",9472,"[{""id"": 240, ""name"": ""underdog""}, {""id"": 271, ""name"": ""competition""}, {""id"": 974, ""name"": ""bank""}, {""id"": 1010, ""name"": ""bar""}, {""id"": 2283, ""name"": ""ball""}, {""id"": 2920, ""name"": ""cheerleader""}, {""id"": 3429, ""name"": ""diet""}, {""id"": 4183, ""name"": ""wife""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 6269, ""name"": ""gymnasium""}, {""id"": 7864, ""name"": ""pleite""}, {""id"": 8679, ""name"": ""fitness-studio""}, {""id"": 9673, ""name"": ""love""}, {""id"": 11014, ""name"": ""mail order bride""}, {""id"": 11672, ""name"": ""cheerleading""}, {""id"": 12988, ""name"": ""pirate""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Red Hour Films"", ""id"": 12178}, {""name"": ""Mediastream Vierte Film GmbH & Co. Vermarktungs KG"", ""id"": 19354}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/6/18,167722310,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,6.2
60000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",594,"[{""id"": 242, ""name"": ""new york""}, {""id"": 822, ""name"": ""airport""}, {""id"": 1459, ""name"": ""marriage proposal""}, {""id"": 1638, ""name"": ""translation""}, {""id"": 1846, ""name"": ""craftsman""}, {""id"": 2080, ""name"": ""stewardess""}, {""id"": 2173, ""name"": ""illegal immigration""}, {""id"": 2568, ""name"": ""language barrier""}, {""id"": 3013, ""name"": ""jfk international airport""}, {""id"": 3014, ""name"": ""immigration law""}, {""id"": 3015, ""name"": ""fast food restaurant""}, {""id"": 3016, ""name"": ""security camera""}, {""id"": 3017, ""name"": ""jazz musician""}, {""id"": 3018, ""name"": ""saxophonist""}, {""id"": 3019, ""name"": ""autograph""}, {""id"": 3022, ""name"": ""passport""}, {""id"": 3023, ""name"": ""eastern europe""}, {""id"": 6054, ""name"": ""friendship""}]",en,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Parkes/MacDonald Productions"", ""id"": 11084}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/6/17,219417255,128,"[{""iso_639_1"": ""bg"", ""name"": ""\u0431\u044a\u043b\u0433\u0430\u0440\u0441\u043a\u0438 \u0435\u0437\u0438\u043a""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,7
110000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",10204,"[{""id"": 90, ""name"": ""paris""}, {""id"": 212, ""name"": ""london england""}, {""id"": 242, ""name"": ""new york""}, {""id"": 385, ""name"": ""jules verne""}, {""id"": 582, ""name"": ""san francisco""}, {""id"": 1847, ""name"": ""istanbul""}, {""id"": 3497, ""name"": ""hot air balloon""}, {""id"": 5973, ""name"": ""journey round the world""}]",en,"[{""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Walden Media"", ""id"": 10221}, {""name"": ""Babelsberg Film"", ""id"": 19481}, {""name"": ""Mostow/Lieberman Productions"", ""id"": 23636}, {""name"": ""80 Days Productions"", ""id"": 53413}, {""name"": ""Spanknyce Films"", ""id"": 53414}, {""name"": ""Fitzwilliam Productions"", ""id"": 53416}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/6/16,72178895,120,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""iso_639_1"": ""tr"", ""name"": ""T\u00fcrk\u00e7e""}, {""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}]",Released,5.7
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",16232,"[{""id"": 1480, ""name"": ""baseball""}, {""id"": 6075, ""name"": ""sport""}]",en,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/6/15,21800302,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,5
105000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",2789,"[{""id"": 378, ""name"": ""prison""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5144, ""name"": ""matter of life and death""}, {""id"": 12405, ""name"": ""outer space""}, {""id"": 221654, ""name"": ""intergalactic travel""}]",en,"[{""name"": ""One Race Films"", ""id"": 7154}, {""name"": ""Radar Pictures"", ""id"": 14718}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/6/11,115772733,119,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,6.3
400000,"[{""id"": 35, ""name"": ""Comedy""}]",8193,"[{""id"": 240, ""name"": ""underdog""}, {""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 2347, ""name"": ""idaho""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 6376, ""name"": ""chat""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 165137, ""name"": ""school dance""}, {""id"": 171556, ""name"": ""social outcast""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""MTV Films"", ""id"": 746}, {""name"": ""Access Films"", ""id"": 2339}, {""name"": ""Napoleon Pictures Limited"", ""id"": 2340}, {""name"": ""Carnival Films"", ""id"": 6196}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/6/11,46118097,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,6.7
50000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",8920,"[{""id"": 271, ""name"": ""competition""}, {""id"": 2248, ""name"": ""moderator""}, {""id"": 8133, ""name"": ""lasagne""}, {""id"": 195032, ""name"": ""garfield""}]",en,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Twentieth Century Fox Animation"", ""id"": 11749}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/6/10,200804534,80,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,5.2
90000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",9890,"[{""id"": 803, ""name"": ""android""}, {""id"": 3451, ""name"": ""housewife""}, {""id"": 4375, ""name"": ""transformation""}]",en,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""De Line Pictures"", ""id"": 2609}, {""name"": ""DreamWorks Pictures"", ""id"": 7293}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/6/10,102000000,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,5.4
130000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",673,"[{""id"": 334, ""name"": ""flying""}, {""id"": 2052, ""name"": ""traitor""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 2630, ""name"": ""cutting the cord""}, {""id"": 3650, ""name"": ""child hero""}, {""id"": 3872, ""name"": ""broom""}, {""id"": 3873, ""name"": ""sorcerer's apprentice""}, {""id"": 3884, ""name"": ""school of witchcraft""}, {""id"": 3904, ""name"": ""griffon""}, {""id"": 4252, ""name"": ""black magic""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 12564, ""name"": ""werewolf""}, {""id"": 33783, ""name"": ""dark""}, {""id"": 33784, ""name"": ""muggle""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,"[{""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""Heyday films"", ""id"": 437}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/5/31,789804554,141,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,7.7
9000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",11282,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 587, ""name"": ""amsterdam""}, {""id"": 1820, ""name"": ""trip""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 8224, ""name"": ""cannabis""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 11148, ""name"": ""police chase""}, {""id"": 11492, ""name"": ""smoking marijuana""}, {""id"": 15214, ""name"": ""buddy""}, {""id"": 54169, ""name"": ""stoner""}, {""id"": 157748, ""name"": ""fast food""}, {""id"": 162914, ""name"": ""one night""}, {""id"": 167541, ""name"": ""buddy comedy""}, {""id"": 167631, ""name"": ""munchies""}, {""id"": 167642, ""name"": ""crop circle""}, {""id"": 167656, ""name"": ""rich parents""}, {""id"": 167663, ""name"": ""car siren""}, {""id"": 167664, ""name"": ""blood spurting""}]",en,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/5/30,23936908,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",Released,6.6
16000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",12657,"[{""id"": 577, ""name"": ""black people""}, {""id"": 898, ""name"": ""hip-hop""}, {""id"": 2334, ""name"": ""nightclub""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 4630, ""name"": ""chaos""}, {""id"": 5165, ""name"": ""champagne""}]",en,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/5/28,14822346,86,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,4.7
50000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",4599,"[{""id"": 242, ""name"": ""new york""}, {""id"": 1499, ""name"": ""pastor""}, {""id"": 1854, ""name"": ""world of fasion""}, {""id"": 2143, ""name"": ""loss of parents""}, {""id"": 2863, ""name"": ""mannequin""}, {""id"": 7024, ""name"": ""fashion designer""}, {""id"": 10235, ""name"": ""family relationships""}]",en,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Beacon Pictures"", ""id"": 10157}, {""name"": ""Mandeville Films"", ""id"": 10227}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/5/27,49718611,119,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,5.9
125000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",435,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 295, ""name"": ""library""}, {""id"": 843, ""name"": ""cataclysm""}, {""id"": 2210, ""name"": ""climate change""}, {""id"": 2212, ""name"": ""greenhouse effect""}, {""id"": 2213, ""name"": ""tornado""}, {""id"": 2214, ""name"": ""twister""}, {""id"": 2215, ""name"": ""hurricane""}, {""id"": 2216, ""name"": ""hail""}, {""id"": 2218, ""name"": ""temperature drop""}, {""id"": 2219, ""name"": ""ice age""}, {""id"": 2220, ""name"": ""polar zone""}, {""id"": 2221, ""name"": ""meteorology""}, {""id"": 2222, ""name"": ""gulfstream""}, {""id"": 2223, ""name"": ""barrier ice""}, {""id"": 2224, ""name"": ""ice melting""}, {""id"": 2225, ""name"": ""third world""}, {""id"": 2226, ""name"": ""exodus""}, {""id"": 2227, ""name"": ""evacuation""}, {""id"": 3693, ""name"": ""climate""}, {""id"": 6086, ""name"": ""government""}, {""id"": 10794, ""name"": ""snow""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 34161, ""name"": ""doomsday""}, {""id"": 157160, ""name"": ""antarctic""}, {""id"": 199076, ""name"": ""disaster movie""}]",en,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Centropolis Entertainment"", ""id"": 347}, {""name"": ""Mark Gordon Productions"", ""id"": 11362}, {""name"": ""Mel's Cite du Cinema"", ""id"": 54502}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004/5/26,544272402,124,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,6.2
